1,0,FALSE
2,0,FALSE
3,0,FALSE
4,0,FALSE
5,0,FALSE
6,0,FALSE
7,0,FALSE
8,0,FALSE
9,0,FALSE
10,0,FALSE
11,0,FALSE
12,0,FALSE
13,0,FALSE
14,0,FALSE
15,0,FALSE
16,0,FALSE
17,0,FALSE
18,0,FALSE
19,0,FALSE
20,0,FALSE
21,0,FALSE
22,0,FALSE
23,1,TRUE
24,2,TRUE
25,0,FALSE
26,0,FALSE
27,0,FALSE
28,0,FALSE
29,0,FALSE
30,0,FALSE
31,0,FALSE
32,0,FALSE
33,0,FALSE
34,0,FALSE
35,0,FALSE
36,0,FALSE
37,3,TRUE
38,4,TRUE
39,0,FALSE
40,0,FALSE
41,0,FALSE
42,5,TRUE
43,0,FALSE
44,0,FALSE
45,0,FALSE
46,0,FALSE
47,0,FALSE
48,0,FALSE
49,0,FALSE
50,0,FALSE
51,0,FALSE
52,0,FALSE
53,0,FALSE
54,0,FALSE
55,0,FALSE
56,0,FALSE
57,0,FALSE
58,0,FALSE
59,0,FALSE
60,0,FALSE
61,0,FALSE
62,0,FALSE
63,0,FALSE
64,0,FALSE
65,0,FALSE
66,0,FALSE
67,0,FALSE
68,0,FALSE
69,0,FALSE
70,0,FALSE
71,0,FALSE
72,0,FALSE
73,0,FALSE
74,0,FALSE
75,0,FALSE
76,0,FALSE
77,0,FALSE
78,0,FALSE
79,0,FALSE
80,0,FALSE
81,0,FALSE
82,0,FALSE
83,0,FALSE
84,6,TRUE
85,0,FALSE
86,0,FALSE
87,0,FALSE
88,0,FALSE
89,0,FALSE
90,0,FALSE
91,0,FALSE
92,0,FALSE
93,0,FALSE
94,0,FALSE
95,0,FALSE
96,7,TRUE
97,0,FALSE
98,0,FALSE
99,0,FALSE
100,0,FALSE
101,0,FALSE
102,0,FALSE
103,8,TRUE
104,0,FALSE
105,0,FALSE
106,0,FALSE
107,0,FALSE
108,0,FALSE
109,0,FALSE
110,0,FALSE
111,0,FALSE
112,0,FALSE
113,0,FALSE
114,0,FALSE
115,0,FALSE
116,0,FALSE
117,0,FALSE
118,0,FALSE
119,0,FALSE
120,0,FALSE
121,9,TRUE
122,10,TRUE
123,0,FALSE
124,0,FALSE
125,0,FALSE
126,0,FALSE
127,0,FALSE
128,0,FALSE
129,0,FALSE
130,0,FALSE
131,0,FALSE
132,0,FALSE
133,0,FALSE
134,0,FALSE
135,0,FALSE
136,0,FALSE
137,0,FALSE
138,0,FALSE
139,11,TRUE
140,0,FALSE
141,0,FALSE
142,0,FALSE
143,0,FALSE
144,0,FALSE
145,0,FALSE
146,0,FALSE
147,0,FALSE
148,0,FALSE
149,0,FALSE
150,0,FALSE
